image_path,label,height,width,channels,aspect_ratio,brightness
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image244.jpg,curly,316,474,3,1.5,104.7284022325482
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image243.jpg,curly,608,474,3,0.7796052631578947,156.5437486120364
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image242.jpg,curly,747,474,3,0.6345381526104418,111.39601726173329
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image240.jpg,curly,711,474,3,0.6666666666666666,111.6739630994558
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image239.jpg,curly,537,460,3,0.8566108007448789,118.25272852400616
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image237.jpg,curly,474,474,3,1.0,103.66356887250974
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image236.jpg,curly,609,474,3,0.7783251231527094,97.54978417964014
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image233.jpg,curly,482,474,3,0.983402489626556,88.52218253759827
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image232.jpg,curly,632,474,3,0.75,163.43627824066655
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image230.jpg,curly,474,474,3,1.0,120.88240844593993
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image255.jpg,curly,630,474,3,0.7523809523809524,115.6335744424352
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image256.jpg,curly,728,460,3,0.6318681318681318,91.2481485905399
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image258.jpg,curly,590,474,3,0.8033898305084746,130.31036258313668
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image26 (2).jpg,curly,499,474,3,0.9498997995991983,107.67458968570051
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image284.jpg,curly,853,474,3,0.5556858147713951,153.21681976246654
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image281.jpg,curly,579,474,3,0.8186528497409327,165.77386079593072
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image28.jpg,curly,710,474,3,0.6676056338028169,102.07056516313068
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image278.jpg,curly,583,474,3,0.8130360205831904,109.22671906550579
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image277.jpg,curly,644,474,3,0.7360248447204969,141.05833136777
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image274.jpg,curly,700,467,3,0.6671428571428571,118.40334964821047
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image272.jpg,curly,450,474,3,1.0533333333333332,178.33787623066104
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image271.jpg,curly,632,474,3,0.75,139.7116147252043
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image23.jpg,curly,355,474,3,1.3352112676056338,80.46434896297617
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image270.jpg,curly,592,474,3,0.8006756756756757,141.61413430835898
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image268.jpg,curly,522,474,3,0.9080459770114943,159.75467610779702
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image267.jpg,curly,536,474,3,0.8843283582089553,106.07657125763588
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image266.jpg,curly,632,474,3,0.75,84.09572117182076
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image265.jpg,curly,649,460,3,0.7087827426810478,87.54154552153815
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image264.jpg,curly,632,474,3,0.75,176.4255294290445
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image261.jpg,curly,711,474,3,0.6666666666666666,93.1638299892586
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image260.jpg,curly,705,474,3,0.6723404255319149,168.1549809976958
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image26.jpg,curly,568,474,3,0.8345070422535211,124.04716749866286
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image27.jpg,curly,568,474,3,0.8345070422535211,107.80429146609616
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image285.jpg,curly,467,378,3,0.8094218415417559,110.38737636382176
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image229.jpg,curly,737,460,3,0.6241519674355496,157.56631467170078
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image226.jpg,curly,315,474,3,1.5047619047619047,102.46035764516778
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image197.jpg,curly,283,474,3,1.674911660777385,155.7467310760239
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image196.jpg,curly,712,474,3,0.6657303370786517,92.8295939411179
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image195.jpg,curly,567,460,3,0.8112874779541446,108.26549727781612
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image194.jpg,curly,559,474,3,0.8479427549194991,98.27664304099393
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image19.jpg,curly,711,474,3,0.6666666666666666,120.18121502370822
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image19 (2).jpg,curly,841,474,3,0.5636147443519619,53.533672491558676
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image189.jpg,curly,515,474,3,0.920388349514563,115.68026299619024
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image188.jpg,curly,481,474,3,0.9854469854469855,106.04263708694089
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image185.jpg,curly,592,474,3,0.8006756756756757,192.16019500513173
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image184.jpg,curly,568,474,3,0.8345070422535211,123.55260147382184
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image182.jpg,curly,711,474,3,0.6666666666666666,108.45626887903767
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image181.jpg,curly,566,474,3,0.8374558303886925,97.52760880261216
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image180.jpg,curly,594,474,3,0.797979797979798,159.43452812229182
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image179.jpg,curly,553,474,3,0.8571428571428571,127.55096863292665
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image177.jpg,curly,474,474,3,1.0,87.76441186419555
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image176.jpg,curly,632,474,3,0.75,133.51745513539498
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image175.jpg,curly,690,474,3,0.6869565217391305,108.21830245214946
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image198.jpg,curly,572,474,3,0.8286713286713286,146.38730415154467
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image199.jpg,curly,730,474,3,0.6493150684931507,132.63825790416738
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image2.jpg,curly,711,474,3,0.6666666666666666,134.21254013186396
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image200.jpg,curly,666,474,3,0.7117117117117117,151.73254583697621
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image225.jpg,curly,546,474,3,0.8681318681318682,111.0733218961067
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image224.jpg,curly,534,474,3,0.8876404494382022,117.28783245626511
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image223.jpg,curly,568,474,3,0.8345070422535211,86.47783324419089
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image221.jpg,curly,471,474,3,1.0063694267515924,142.22694330224766
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image220.jpg,curly,521,474,3,0.9097888675623801,141.06468006187387
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image218.jpg,curly,641,474,3,0.7394695787831513,91.83353739212859
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image217.jpg,curly,711,474,3,0.6666666666666666,82.24766923629285
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image216.jpg,curly,652,474,3,0.7269938650306749,97.29088685252776
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image227.jpg,curly,482,474,3,0.983402489626556,74.90249838051719
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image213.jpg,curly,479,474,3,0.9895615866388309,123.65969010685059
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image211.jpg,curly,701,474,3,0.6761768901569187,97.47851772934385
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image210.jpg,curly,266,474,3,1.781954887218045,80.99180704926874
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image21.jpg,curly,644,474,3,0.7360248447204969,141.40602641717115
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image209.jpg,curly,592,460,3,0.777027027027027,95.98947928907168
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image204.jpg,curly,560,460,3,0.8214285714285714,101.63260869565218
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image203.jpg,curly,568,474,3,0.8345070422535211,105.47121813157426
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image202.jpg,curly,667,474,3,0.7106446776611695,113.86853092441122
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image201.jpg,curly,684,474,3,0.6929824561403509,62.53512781602389
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image212.jpg,curly,464,474,3,1.021551724137931,138.1553770187691
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image174.jpg,curly,578,474,3,0.8200692041522492,77.16749156848145
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image286.jpg,curly,548,460,3,0.8394160583941606,116.92152491272611
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image290.jpg,curly,1600,1066,3,0.66625,163.14385025797372
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images104.jpg,curly,204,247,3,1.2107843137254901,90.51426927046123
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images103.jpg,curly,183,275,3,1.5027322404371584,57.62187779433681
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images102.jpg,curly,225,225,3,1.0,70.67634567901234
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images10.jpg,curly,259,195,3,0.752895752895753,93.16034056034056
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image97.jpg,curly,711,474,3,0.6666666666666666,88.37464615713294
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image96.jpg,curly,315,474,3,1.5047619047619047,180.7539615564932
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image95.jpg,curly,474,474,3,1.0,146.33846071676547
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image94.jpg,curly,644,474,3,0.7360248447204969,141.05833136777
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image93.jpg,curly,643,474,3,0.7371695178849145,135.70419512963363
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image92.jpg,curly,593,474,3,0.7993254637436762,151.70470183078248
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image90.jpg,curly,600,474,3,0.79,101.73336497890296
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image9.jpg,curly,730,474,3,0.6493150684931507,136.71704814750592
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image89.jpg,curly,884,474,3,0.5361990950226244,123.31311692154954
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image87.jpg,curly,584,474,3,0.8116438356164384,109.54335732038611
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image85.jpg,curly,568,474,3,0.8345070422535211,136.44924451773934
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image83.jpg,curly,608,474,3,0.7796052631578947,95.91290875527426
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image82.jpg,curly,711,474,3,0.6666666666666666,138.94755114030872
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images106.jpg,curly,212,238,3,1.1226415094339623,145.2362256223244
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images107.jpg,curly,275,183,3,0.6654545454545454,107.70410332836562
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images108.jpg,curly,183,275,3,1.5027322404371584,202.66336810730255
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images11.jpg,curly,162,311,3,1.9197530864197532,107.74502798618555
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images147.jpg,curly,194,259,3,1.3350515463917525,103.61559129084903
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images146.jpg,curly,235,214,3,0.9106382978723404,134.94366673294888
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images145.jpg,curly,168,300,3,1.7857142857142858,94.66902777777777
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images143.jpg,curly,137,103,3,0.7518248175182481,69.41924739564878
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images142.jpg,curly,181,279,3,1.5414364640883977,148.39070080595656
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images141.jpg,curly,225,225,3,1.0,61.17426172839506
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images140.jpg,curly,100,100,3,1.0,84.9735
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images14.jpg,curly,183,275,3,1.5027322404371584,78.00311972180825
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image80.jpg,curly,711,474,3,0.6666666666666666,123.00762876319678
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images138.jpg,curly,225,225,3,1.0,105.44031604938272
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images134.jpg,curly,193,262,3,1.3575129533678756,148.9316932326069
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images133.jpg,curly,275,183,3,0.6654545454545454,90.58750124192747
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images129.jpg,curly,107,183,3,1.7102803738317758,81.63602471783872
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images122.jpg,curly,194,259,3,1.3350515463917525,119.5248776021972
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images121.jpg,curly,183,275,3,1.5027322404371584,146.10406358668655
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images114.jpg,curly,218,232,3,1.0642201834862386,90.4171939259728
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images113.jpg,curly,279,180,3,0.6451612903225806,152.45454002389485
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images110.jpg,curly,183,275,3,1.5027322404371584,140.77033283656235
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images136.jpg,curly,168,300,3,1.7857142857142858,201.4084126984127
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image287.jpg,curly,680,474,3,0.6970588235294117,103.67370625465377
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image8.jpg,curly,619,474,3,0.7657512116316639,87.23852272959653
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image76.jpg,curly,711,474,3,0.6666666666666666,167.4222050122547
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image49.jpg,curly,768,474,3,0.6171875,119.0568741209564
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image47.jpg,curly,534,474,3,0.8876404494382022,123.67173548886676
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image46.jpg,curly,711,474,3,0.6666666666666666,92.36324307002083
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image45.jpg,curly,710,474,3,0.6676056338028169,156.85634694241398
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image42.jpg,curly,851,474,3,0.5569917743830788,127.94063325846484
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image41.jpg,curly,687,474,3,0.6899563318777293,53.091217855409994
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image40.jpg,curly,553,474,3,0.8571428571428571,162.41700429570963
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image4.jpg,curly,480,474,3,0.9875,105.78742967651195
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image39.jpg,curly,708,474,3,0.6694915254237288,147.67615437793512
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image38.jpg,curly,713,474,3,0.664796633941094,147.46686905628442
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image365.jpg,curly,620,474,3,0.7645161290322581,112.46014699877502
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image35.jpg,curly,851,474,3,0.5569917743830788,127.94063325846484
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image34.jpg,curly,711,474,3,0.6666666666666666,93.7253437542654
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image33.jpg,curly,474,474,3,1.0,147.9851341487297
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image32.jpg,curly,702,474,3,0.6752136752136753,120.88425475134336
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image31.jpg,curly,736,474,3,0.6440217391304348,106.02883358558063
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image30.jpg,curly,570,474,3,0.8315789473684211,69.28996224739063
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image5 (2).jpg,curly,474,474,3,1.0,75.48152005554665
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image5.jpg,curly,722,474,3,0.6565096952908587,137.29157462276612
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image51.jpg,curly,521,474,3,0.9097888675623801,70.72643083327259
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image52.jpg,curly,616,474,3,0.7694805194805194,136.5121102526166
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image74.jpg,curly,476,474,3,0.9957983193277311,142.92629330213097
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image72.jpg,curly,523,474,3,0.9063097514340345,132.79033650394106
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image71.jpg,curly,609,474,3,0.7783251231527094,108.5882057464336
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image70.jpg,curly,577,474,3,0.8214904679376083,102.64769029389612
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image7.jpg,curly,711,474,3,0.6666666666666666,163.23775273430778
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image69.jpg,curly,668,474,3,0.7095808383233533,88.65641817630562
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image68.jpg,curly,619,400,3,0.6462035541195477,106.07968497576736
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image67.jpg,curly,711,474,3,0.6666666666666666,114.97250262600367
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image79.jpg,curly,505,474,3,0.9386138613861386,101.7160922421356
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image65.jpg,curly,592,474,3,0.8006756756756757,131.0671969437792
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image63.jpg,curly,555,474,3,0.8540540540540541,129.1247918804881
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image62.jpg,curly,547,474,3,0.8665447897623401,135.60943080400187
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image6.jpg,curly,568,474,3,0.8345070422535211,143.65566128840553
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image58.jpg,curly,631,474,3,0.751188589540412,150.4716711134292
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image57.jpg,curly,292,474,3,1.6232876712328768,151.68209207560255
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image57 (2).jpg,curly,713,474,3,0.664796633941094,110.14807581917493
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image56.jpg,curly,642,474,3,0.7383177570093458,90.49591203648934
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image54.jpg,curly,646,474,3,0.7337461300309598,123.48880811485154
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image64.jpg,curly,710,474,3,0.6676056338028169,143.56359125215428
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image172.jpg,curly,732,474,3,0.6475409836065574,110.79278492541098
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\images15.jpg,curly,100,100,3,1.0,102.1732
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\curly\image170.jpg,curly,709,474,3,0.6685472496473907,115.16462837656888
